Epoch,Phase,Iteration,Accuracy,Loss
1092,Training,2184,1.0,0.006790275814900796
1092,Val,2184,1.0,0.006763005088157196
1096,Training,2192,1.0,0.006733564226544811
1096,Val,2192,1.0,0.0067059733963345585
1100,Training,2200,1.0,0.006676223522498159
1100,Val,2200,1.0,0.006649876196084871
1104,Training,2208,1.0,0.006621606578613542
1104,Val,2208,1.0,0.0065946893241293466
1108,Training,2216,1.0,0.006565862991241608
1108,Val,2216,1.0,0.006540393588515044
1112,Training,2224,1.0,0.006513033443616806
1112,Val,2224,1.0,0.006486967135352829
1116,Training,2232,1.0,0.00645902143341694
1116,Val,2232,1.0,0.006434388079229051
1120,Training,2240,1.0,0.006407876485117038
1120,Val,2240,1.0,0.00638263881864741
1124,Training,2248,1.0,0.006355536405211098
1124,Val,2248,1.0,0.00633169922559737
1128,Training,2256,1.0,0.0063050044390421875
1128,Val,2256,1.0,0.006281550904905522
1132,Training,2264,1.0,0.006256258922744497
1132,Val,2264,1.0,0.006232175312163425
1136,Training,2272,1.0,0.0062072671660399524
1136,Val,2272,1.0,0.006183553556154731
1140,Training,2280,1.0,0.006158823735637446
1140,Val,2280,1.0,0.0061356702770161056
1144,Training,2288,1.0,0.006110500848423338
1144,Val,2288,1.0,0.006088510227691887
1148,Training,2296,1.0,0.006063722546676847
1148,Val,2296,1.0,0.006042056028454954
1152,Training,2304,1.0,0.006018599807862753
1152,Val,2304,1.0,0.0059962911982934086
1156,Training,2312,1.0,0.005973005775412465
1156,Val,2312,1.0,0.00595120104298481
1160,Training,2320,1.0,0.005928251537875417
1160,Val,2320,1.0,0.00590677169860176
1164,Training,2328,1.0,0.005884326208923372
1164,Val,2328,1.0,0.005862988124102571
1168,Training,2336,1.0,0.0058408714758619255
1168,Val,2336,1.0,0.005819836838512709
1172,Training,2344,1.0,0.0057980307669567525
1172,Val,2344,1.0,0.005777304575659007
1176,Training,2352,1.0,0.005754848422239651
1176,Val,2352,1.0,0.005735378918949078
1180,Training,2360,1.0,0.005713244372780995
1180,Val,2360,1.0,0.005694045727822313
1184,Training,2368,1.0,0.0056729917560206615
1184,Val,2368,1.0,0.005653293716444173
1188,Training,2376,1.0,0.005632532491808773
1188,Val,2376,1.0,0.005613110231647374
1192,Training,2384,1.0,0.005592787967524101
1192,Val,2384,1.0,0.005573483691112876
1196,Training,2392,1.0,0.005553289750679697
1196,Val,2392,1.0,0.005534401833518131
1200,Training,2400,1.0,0.005513703857433195
1200,Val,2400,1.0,0.005495855244074921
1204,Training,2408,1.0,0.005475430765479472
1204,Val,2408,1.0,0.005457833104858742
1208,Training,2416,1.0,0.0054376757685373955
1208,Val,2416,1.0,0.005420323627150026
1212,Training,2424,1.0,0.005400439973910655
1212,Val,2424,1.0,0.005383316915552076
1216,Training,2432,1.0,0.005363679748116218
1216,Val,2432,1.0,0.005346804453464466
1220,Training,2440,1.0,0.005328184601018996
1220,Val,2440,1.0,0.005310773846701868
1224,Training,2448,1.0,0.005292402185449683
1224,Val,2448,1.0,0.005275217691011592
1228,Training,2456,1.0,0.005257212407280316
1228,Val,2456,1.0,0.005240125096149939
1232,Training,2464,1.0,0.005222228582302035
1232,Val,2464,1.0,0.0052054896755064665
1236,Training,2472,1.0,0.005187066294909391
1236,Val,2472,1.0,0.005171300833754421
1240,Training,2480,1.0,0.005153859817819095
1240,Val,2480,1.0,0.005137550226139053
1244,Training,2488,1.0,0.005120452231648732
1244,Val,2488,1.0,0.005104230467582946
1248,Training,2496,1.0,0.005086492883819543
1248,Val,2496,1.0,0.005071332574418273
1252,Training,2504,1.0,0.005054666527743641
1252,Val,2504,1.0,0.005038849559596488
1256,Training,2512,1.0,0.0050222726938798454
1256,Val,2512,1.0,0.005006773081078879
1260,Training,2520,1.0,0.004990401425836785
1260,Val,2520,1.0,0.004975095248666027
1264,Training,2528,1.0,0.004958924139551469
1264,Val,2528,1.0,0.004943809989584876
1268,Training,2536,1.0,0.004927836840100484
1268,Val,2536,1.0,0.00491290890967652
1272,Training,2544,1.0,0.004897129182398896
1272,Val,2544,1.0,0.00488238413423353
1276,Training,2552,1.0,0.004866906151440109
1276,Val,2552,1.0,0.004852230953102698
1280,Training,2560,1.0,0.004836115880890714
1280,Val,2560,1.0,0.004822442178707562
1284,Training,2568,1.0,0.004807336112941214
1284,Val,2568,1.0,0.004793010259409754
1288,Training,2576,1.0,0.0047779763506025
1288,Val,2576,1.0,0.004763929927972136
1292,Training,2584,1.0,0.004748368826155036
1292,Val,2584,1.0,0.004735194383112831
